latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.75628,94.73912,300.03,0.53,0.42,2026-02-14,1906,N,nominal,2.0NRT,289.54,0.8,N
19.75558,94.74429,305.41,0.53,0.42,2026-02-14,1906,N,nominal,2.0NRT,291.33,0.8,N
20.76395,85.29443,302.74,0.71,0.75,2026-02-14,1906,N,nominal,2.0NRT,290.56,1.88,N
19.75222,94.68139,309.0,0.53,0.42,2026-02-14,1906,N,nominal,2.0NRT,290.21,1.83,N
19.74836,94.68076,320.57,0.53,0.42,2026-02-14,1906,N,nominal,2.0NRT,290.38,2.98,N
19.7576,94.55161,297.14,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,286.08,0.91,N
19.75505,94.54089,302.05,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,290.99,1.33,N
19.65721,95.27014,298.04,0.49,0.41,2026-02-14,1906,N,nominal,2.0NRT,287.21,0.73,N
19.75115,94.54033,307.99,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,289.74,2.09,N
19.6491,95.27368,329.58,0.49,0.4,2026-02-14,1906,N,nominal,2.0NRT,287.63,3.22,N
19.72096,94.73873,309.43,0.53,0.42,2026-02-14,1906,N,nominal,2.0NRT,287.86,1.43,N
19.64601,95.26836,302.78,0.49,0.41,2026-02-14,1906,N,nominal,2.0NRT,286.83,0.63,N
19.72896,94.55804,304.37,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,286.86,1.49,N
19.72634,94.54772,311.82,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,293.74,1.62,N
19.7257,94.55259,303.54,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,290.52,1.62,N
19.4643,96.46964,310.46,0.43,0.38,2026-02-14,1906,N,nominal,2.0NRT,293.14,0.73,N
19.63893,95.1218,305.08,0.5,0.41,2026-02-14,1906,N,nominal,2.0NRT,290.49,0.73,N
19.70426,94.56488,302.2,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,288.18,0.84,N
19.63323,95.10693,303.01,0.5,0.41,2026-02-14,1906,N,nominal,2.0NRT,292.3,1.35,N
19.70098,94.5596,301.93,0.54,0.42,2026-02-14,1906,N,nominal,2.0NRT,290.6,1.56,N
19.62944,95.10646,310.48,0.5,0.41,2026-02-14,1906,N,nominal,2.0NRT,292.2,1.14,N
19.62568,95.1059,308.2,0.5,0.41,2026-02-14,1906,N,nominal,2.0NRT,292.81,1.14,N
19.43921,96.41784,307.29,0.44,0.38,2026-02-14,1908,N,nominal,2.0NRT,291.32,0.64,N
19.55154,95.57557,297.2,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,286.7,0.45,N
19.6463,94.83024,303.57,0.52,0.42,2026-02-14,1908,N,nominal,2.0NRT,289.86,1.0,N
19.55247,95.57823,298.73,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,287.89,0.37,N
19.64788,94.83395,305.14,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.28,0.83,N
19.64544,94.82323,306.55,0.52,0.42,2026-02-14,1908,N,nominal,2.0NRT,288.23,1.2,N
19.53187,95.64485,305.3,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,292.44,1.15,N
19.67302,94.59014,303.52,0.54,0.42,2026-02-14,1908,N,nominal,2.0NRT,292.5,1.56,N
19.52886,95.63967,309.13,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.04,1.15,N
19.63711,94.827,312.95,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.06,1.92,N
19.52521,95.63907,304.37,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.57,0.85,N
19.6575,94.58775,302.46,0.54,0.42,2026-02-14,1908,N,nominal,2.0NRT,287.61,2.02,N
19.51071,95.60897,303.24,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,286.81,0.44,N
19.50704,95.60842,303.67,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.21,1.17,N
19.50641,95.61299,310.73,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.7,1.17,N
19.57816,95.06184,298.27,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.96,0.7,N
19.57751,95.06661,300.5,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.39,0.94,N
19.53116,95.23928,302.38,0.49,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.82,0.54,N
19.54619,94.98348,303.23,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.01,1.56,N
19.52005,95.12242,310.68,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.42,0.98,N
19.4472,95.66331,306.95,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,284.88,0.76,N
19.52535,95.0242,299.09,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.21,0.37,N
19.51529,95.0127,301.84,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,286.11,0.46,N
19.53254,94.97375,302.33,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.23,1.14,N
19.5253,95.02622,300.45,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.55,0.65,N
19.52419,95.00631,296.91,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,286.84,0.56,N
19.51531,95.01472,302.32,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,286.38,0.64,N
19.52971,94.85282,300.46,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.78,1.44,N
19.52765,94.86787,306.64,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.82,1.8,N
19.42304,95.6242,299.4,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,287.21,1.24,N
19.42239,95.62877,318.59,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.16,1.24,N
19.51716,94.91635,301.48,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.29,0.84,N
19.42064,95.61461,301.94,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,286.32,0.9,N
19.42002,95.61908,308.16,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,286.29,0.9,N
19.41874,95.62816,302.22,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.48,0.56,N
19.55184,94.63126,307.71,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,288.31,1.24,N
19.50476,94.97887,301.23,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.24,0.76,N
19.43409,95.49156,305.58,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.32,1.45,N
19.42075,95.58714,317.28,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.68,2.29,N
19.41761,95.60955,311.82,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,287.89,1.14,N
19.41574,95.62298,298.18,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,285.56,0.56,N
19.50097,94.97829,309.78,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.15,1.02,N
19.43104,95.48641,303.01,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.68,1.09,N
19.41708,95.58659,306.54,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.73,1.93,N
19.41396,95.60894,298.61,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,286.9,0.54,N
19.54409,94.63022,309.52,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,289.36,1.69,N
19.42559,95.47147,303.84,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.92,0.92,N
19.40348,95.63049,302.46,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.36,0.94,N
19.39659,95.67984,316.2,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.44,2.46,N
19.4937,94.91767,298.63,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.88,0.81,N
19.38993,95.67416,308.34,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,286.79,1.03,N
19.3893,95.67871,304.68,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.53,1.03,N
19.38337,95.64093,300.03,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.3,1.61,N
19.39595,95.52277,304.08,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.81,1.47,N
19.40732,95.41252,306.35,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.12,1.16,N
19.38861,95.52155,299.22,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.69,0.55,N
19.38673,95.53526,307.39,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.49,1.09,N
19.38243,95.53924,300.93,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.63,1.09,N
19.36516,95.61054,301.47,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.37,0.75,N
19.4161,95.15104,300.52,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.14,0.88,N
19.36224,95.54987,297.58,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,285.58,0.45,N
19.45865,94.77125,299.11,0.52,0.42,2026-02-14,1908,N,nominal,2.0NRT,288.37,1.11,N
19.33345,95.65153,301.04,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.04,1.07,N
19.33041,95.64648,310.58,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.31,1.07,N
19.33131,95.64438,307.04,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.39,1.54,N
19.37081,95.08899,303.89,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.0,0.97,N
19.42133,94.68717,302.01,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,288.92,1.42,N
19.41748,94.68661,306.86,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,288.94,1.73,N
19.36392,95.08318,309.21,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.34,1.29,N
19.38868,94.78484,305.67,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,291.94,1.36,N
19.34062,95.11358,301.68,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.38,0.8,N
19.39645,94.63779,310.36,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,291.55,1.9,N
19.39584,94.64241,304.33,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,289.22,0.77,N
19.35434,94.77888,301.65,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.47,0.69,N
19.3537,94.78375,302.85,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.1,0.69,N
19.33891,94.80734,318.31,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.72,1.54,N
19.33512,94.8065,316.24,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.65,1.54,N
19.34053,94.80569,313.17,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.39,1.89,N
19.33675,94.80489,318.04,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.94,1.89,N
19.20562,95.69063,302.72,0.47,0.39,2026-02-14,1908,N,nominal,2.0NRT,288.12,0.95,N
19.18074,95.81382,302.98,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.3,0.69,N
19.23073,95.43227,305.42,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.29,1.13,N
19.31896,94.70586,311.56,0.52,0.42,2026-02-14,1908,N,nominal,2.0NRT,288.15,1.47,N
19.19338,95.56555,320.78,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.47,1.19,N
19.16303,95.72956,299.7,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,288.98,0.63,N
19.19242,95.49162,301.44,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.58,0.81,N
19.3006,94.66733,300.72,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,288.85,0.93,N
19.19064,95.47739,311.92,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.36,1.11,N
19.18696,95.47684,301.79,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.49,0.67,N
19.14851,95.72739,298.8,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,287.49,0.2,N
19.14496,95.69955,305.32,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,289.0,1.02,N
19.16231,95.547,301.14,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.8,0.78,N
19.26368,94.76841,299.28,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.93,0.96,N
19.25866,94.74734,305.9,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.62,1.31,N
19.36416,93.76882,300.46,0.39,0.44,2026-02-14,1908,N,nominal,2.0NRT,290.38,0.66,N
19.22461,94.85803,307.26,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,291.0,1.27,N
19.21318,94.88605,300.88,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.85,1.27,N
19.22544,94.86131,306.33,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.7,1.17,N
19.22165,94.86066,302.01,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.68,1.17,N
19.11263,95.58732,301.95,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.76,0.88,N
19.10861,95.53632,302.5,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.28,0.73,N
19.22561,94.66037,301.2,0.52,0.42,2026-02-14,1908,N,nominal,2.0NRT,290.1,0.65,N
19.08028,95.60529,311.49,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.11,1.29,N
19.08414,95.55099,306.98,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,292.6,2.0,N
19.07664,95.60474,318.82,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.53,1.33,N
19.07921,95.5595,303.82,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.34,1.66,N
19.07484,95.59089,304.49,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,292.91,0.78,N
19.07299,95.60416,308.76,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.64,1.33,N
19.0712,95.59029,308.87,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,292.4,1.26,N
19.07058,95.59471,307.35,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.53,1.3,N
19.05012,95.7412,318.74,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,294.02,2.9,N
19.04949,95.7457,306.44,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,292.95,1.12,N
19.19666,94.6422,314.93,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,293.49,2.13,N
19.04589,95.74505,302.54,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,290.69,1.12,N
19.19286,94.64124,303.82,0.53,0.42,2026-02-14,1908,N,nominal,2.0NRT,291.06,0.95,N
19.06027,95.58847,305.76,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,292.66,1.04,N
19.05966,95.59287,317.48,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.1,1.63,N
19.0578,95.60625,314.17,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.24,1.88,N
19.05662,95.5879,337.5,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,294.08,4.64,N
19.05724,95.58341,313.17,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,292.98,4.64,N
19.05601,95.59229,310.45,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.91,1.13,N
19.05416,95.60564,307.09,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.41,0.74,N
19.05359,95.58282,331.47,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.87,4.64,N
19.05298,95.5873,349.39,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,296.66,4.64,N
19.05237,95.5917,314.1,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.72,1.13,N
19.05176,95.59611,305.37,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.02,1.13,N
19.05052,95.60506,302.64,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.59,0.74,N
19.04933,95.58668,329.35,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.42,4.45,N
19.04872,95.59111,313.06,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.2,0.91,N
19.03897,95.60781,315.98,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.37,1.33,N
19.03716,95.59387,335.37,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,294.39,5.22,N
19.03963,95.57596,314.35,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.41,1.35,N
19.03655,95.59834,309.71,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,291.26,1.46,N
19.03594,95.60278,301.84,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,289.6,1.46,N
19.03291,95.59774,302.43,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,290.2,0.63,N
19.00675,95.70701,297.03,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,285.65,1.31,N
19.1248,94.80129,299.13,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.97,0.83,N
19.04909,95.31306,307.69,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,287.07,1.22,N
19.12611,94.79953,302.19,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.8,1.35,N
19.04671,95.31515,306.9,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,287.02,0.63,N
19.09408,94.8348,305.13,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.56,0.86,N
18.94846,95.72235,304.24,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,287.7,0.98,N
18.94485,95.72173,296.87,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,286.04,0.44,N
18.93813,95.74329,305.62,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,288.18,0.84,N
18.93091,95.74212,303.8,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,288.99,1.48,N
19.05029,94.84323,304.99,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.53,0.71,N
18.92729,95.74152,303.31,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,287.83,0.65,N
19.0324,94.91883,313.9,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.66,1.74,N
19.0294,94.82554,298.78,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.69,0.71,N
19.0275,94.8107,308.83,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.38,1.96,N
18.89531,95.78578,303.2,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,286.58,0.99,N
18.99384,94.97693,305.83,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.51,1.35,N
18.97999,95.02335,300.05,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.48,0.57,N
19.01546,94.72498,299.9,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.87,0.55,N
18.99376,94.97915,302.79,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.86,1.74,N
18.97963,95.02556,300.81,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.98,0.57,N
18.86849,95.78775,306.12,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,294.01,2.03,N
18.87113,95.74336,302.44,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,292.07,1.56,N
18.86489,95.78715,307.37,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,293.83,1.09,N
19.0013,94.78459,298.37,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.22,0.4,N
18.86941,95.72953,310.58,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,289.75,2.25,N
18.8658,95.72891,317.04,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,290.06,2.35,N
18.99955,94.74046,304.35,0.52,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.67,2.08,N
18.94847,95.11233,300.12,0.49,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.52,0.53,N
18.95525,94.86656,302.4,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.22,0.79,N
18.9546,94.87135,306.19,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,291.92,1.01,N
18.95147,94.86592,299.3,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.13,0.79,N
18.95103,94.78303,303.16,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,291.67,1.1,N
18.92542,94.9446,298.81,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.13,0.54,N
18.92181,94.8566,311.12,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.55,2.11,N
18.79464,95.78916,303.24,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.47,0.77,N
18.81546,95.47629,302.69,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,283.52,0.62,N
18.77907,95.74196,305.51,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,287.9,0.52,N
18.89953,94.8206,311.24,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.83,2.18,N
18.89833,94.82962,307.05,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.78,1.12,N
18.89511,94.82471,308.33,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.62,1.12,N
18.81549,95.47836,303.47,0.47,0.4,2026-02-14,1908,N,nominal,2.0NRT,283.42,0.49,N
18.77829,95.7392,306.55,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,287.92,0.89,N
18.89961,94.82327,303.55,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.22,1.55,N
18.89579,94.82287,318.88,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.05,1.55,N
18.87045,94.86658,306.88,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.16,1.46,N
18.82385,95.17699,300.05,0.49,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.25,1.07,N
18.84316,94.92523,318.76,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.54,1.18,N
18.85159,94.83492,304.35,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.96,1.08,N
18.79394,95.22891,302.55,0.48,0.4,2026-02-14,1908,N,nominal,2.0NRT,288.58,0.96,N
18.72292,95.73944,301.61,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,288.81,0.72,N
18.84342,94.83812,306.74,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.62,0.38,N
18.8403,94.83258,302.67,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,291.46,1.58,N
18.83966,94.83732,300.12,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.58,0.38,N
18.68442,95.75121,303.24,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,290.61,1.29,N
18.77966,94.96882,331.73,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,291.59,5.61,N
18.77527,94.97292,300.75,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.33,0.65,N
18.65741,95.7868,306.39,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,286.92,0.57,N
18.65015,95.83949,316.99,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,296.57,2.68,N
18.77946,94.96664,331.68,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.33,2.8,N
18.77505,94.97075,301.8,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.16,2.8,N
18.65243,95.83699,313.71,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,296.2,2.64,N
18.65636,95.78402,307.72,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,286.64,0.65,N
18.64234,95.83064,315.08,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,295.89,1.62,N
18.77898,94.83112,302.88,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,292.0,1.15,N
18.77771,94.84036,311.88,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,291.64,1.29,N
18.76985,94.89738,308.04,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.87,1.78,N
18.63877,95.82989,305.47,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,292.39,1.62,N
18.7758,94.8261,308.15,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.25,1.34,N
18.77517,94.8307,307.88,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.21,1.48,N
18.64691,95.74715,299.12,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,288.47,0.56,N
18.74074,95.05241,325.01,0.49,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.27,3.07,N
18.772,94.82565,308.1,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.31,1.34,N
18.77136,94.83029,309.69,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.15,1.48,N
18.6194,95.86285,318.14,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,296.32,1.96,N
18.61585,95.86208,323.86,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,296.26,2.95,N
18.61649,95.85764,317.13,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,294.6,2.28,N
18.72579,95.05009,303.38,0.49,0.41,2026-02-14,1908,N,nominal,2.0NRT,288.67,1.41,N
18.61847,95.81789,307.39,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,294.66,1.68,N
18.72205,95.04949,302.73,0.49,0.41,2026-02-14,1908,N,nominal,2.0NRT,289.3,1.25,N
18.61487,95.81736,305.63,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,293.88,1.99,N
18.7443,94.83041,311.27,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.84,1.44,N
18.74364,94.83525,306.95,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.22,0.74,N
18.60587,95.82913,304.75,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.2,1.33,N
18.71923,94.98631,300.03,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,287.13,0.62,N
18.72641,94.87703,306.54,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,290.29,1.56,N
18.59572,95.8231,301.98,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.97,2.27,N
18.46763,96.69147,310.92,0.42,0.38,2026-02-14,1908,N,nominal,2.0NRT,291.23,0.83,N
18.7207,94.86225,304.97,0.51,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.68,1.57,N
18.72009,94.86681,316.82,0.5,0.41,2026-02-14,1908,N,nominal,2.0NRT,293.06,1.57,N
18.5855,95.84361,303.39,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,293.09,1.12,N
18.59767,95.73062,315.84,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.28,1.98,N
18.58252,95.83869,304.94,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.02,0.58,N
18.58191,95.84303,305.64,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,289.73,0.58,N
18.59406,95.73005,324.27,0.46,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.72,1.98,N
18.57833,95.84245,302.91,0.45,0.39,2026-02-14,1908,N,nominal,2.0NRT,291.22,0.58,N
